Person_ID,Name,Age,Gender,Criminal_History,Case_Number,Crime_Description,Crime_Type,IUCR,FBI_Code,Domestic,Arrested,Crime_Location,Block,Beat,District,Ward,Community_Area,Latitude,Longitude,X_Coordinate,Y_Coordinate,Date_of_Crime,Year,Updated_On,Social_Media_Activity,Facial_Recognition_Match
P00046,Jeffrey Martinez,72,Female,No,C2021-XYZ00803,Drug Offense reported near Raymond Court,Drug Offense,4100,105,No,No,"Koramangala, Bangalore",4039 Block of Paula Glens,257,28,14,17,12.9352,77.6146,694808,214159,2021-02-12,2021,2021-03-08,Inactive,57.46
P00356,Mark Schmitt,64,Female,Yes,C2021-XYZ00804,Cybercrime reported near Wiley Overpass,Cybercrime,3100,104,No,No,"Koramangala, Bangalore",4712 Block of Kristin Vista,367,1,4,67,12.9352,77.6146,621205,117094,2025-01-09,2025,2025-06-22,Suspicious,51.3
P00999,Valerie Howell,44,Female,Yes,C2021-XYZ00805,Drug Offense reported near Jeremy Street,Drug Offense,4100,105,No,No,"T. Nagar, Chennai",7725 Block of Zhang Valley,424,16,42,12,13.0424,80.2336,699213,524805,2023-03-17,2023,2023-06-14,Active,51.75
P00640,Philip Lozano,22,Other,Yes,C2019-XYZ00806,Assault reported near Fisher Lodge,Assault,1300,102,Yes,No,"Salt Lake, Kolkata",6537 Block of Robertson Mission,647,15,35,25,22.585,88.4154,205822,919686,2022-04-12,2022,2022-06-16,Inactive,48.87
P00754,Dean Raymond,90,Female,Yes,C2022-XYZ00807,Drug Offense reported near Parker Tunnel,Drug Offense,4100,105,No,No,"Andheri East, Mumbai",869 Block of Brittany Squares,290,20,50,39,19.1197,72.8696,441223,560577,2024-07-19,2024,2024-07-20,Active,8.32
P00188,Amanda Perez,35,Male,Yes,C2023-XYZ00808,Kidnapping reported near Shelby Fall,Kidnapping,7100,108,No,Yes,"Banjara Hills, Hyderabad",3887 Block of Moore Mountains,186,1,40,64,17.4239,78.4291,188653,388093,2022-06-06,2022,2022-08-05,Suspicious,80.2
P00018,Jason Davis,99,Male,No,C2019-XYZ00809,Cybercrime reported near Diane Turnpike,Cybercrime,3100,104,Yes,No,"T. Nagar, Chennai",5130 Block of Garcia Locks,303,22,8,46,13.0424,80.2336,997972,119538,2021-01-09,2021,2021-07-06,Inactive,57.16
P00841,Jeremy Stewart Jr.,85,Male,Yes,C2021-XYZ00810,Kidnapping reported near Peterson Ville,Kidnapping,7100,108,No,No,"Sector 62, Noida",5016 Block of Daniel Isle,370,5,49,29,28.6102,77.367,483536,729332,2022-08-01,2022,2023-01-27,Suspicious,86.79
P00304,Tyler Freeman,66,Other,Yes,C2019-XYZ00811,Fraud reported near Jillian Union,Fraud,2100,103,Yes,No,"Andheri East, Mumbai",2859 Block of Cole Extensions,656,27,32,7,19.1197,72.8696,186876,767218,2022-07-06,2022,2022-09-21,Inactive,66.02
P00155,Jennifer Odonnell,97,Other,Yes,C2020-XYZ00812,Homicide reported near Wright Station,Homicide,5100,106,No,No,"Banjara Hills, Hyderabad",270 Block of Riley Crossing,528,3,40,51,17.4239,78.4291,990286,965388,2021-01-18,2021,2021-04-27,Inactive,64.82
P00559,Adam Lopez,106,Female,Yes,C2021-XYZ00813,Robbery reported near Kevin Meadow,Robbery,1100,101,No,No,"Salt Lake, Kolkata",3618 Block of Trevor Via,341,20,21,45,22.585,88.4154,738064,294286,2024-04-27,2024,2024-08-09,Inactive,1.15
P00182,Dr. Victoria Gonzalez PhD,16,Female,No,C2022-XYZ00814,Fraud reported near Monica Trail,Fraud,2100,103,Yes,No,"Salt Lake, Kolkata",7691 Block of Conner Roads,146,23,10,53,22.585,88.4154,492477,646775,2021-11-15,2021,2022-04-26,Inactive,57.07
P00507,Christopher Howard,46,Female,Yes,C2020-XYZ00815,Theft reported near Carter Square,Theft,6100,107,Yes,Yes,"Andheri East, Mumbai",7409 Block of Paul Cliff,847,16,17,20,19.1197,72.8696,257171,808397,2025-01-16,2025,2025-02-18,Suspicious,79.1
P00127,Philip Wolf,31,Male,No,C2021-XYZ00816,Cybercrime reported near Larry Street,Cybercrime,3100,104,No,No,"Andheri East, Mumbai",7657 Block of Cooper Knolls,942,2,29,8,19.1197,72.8696,988624,897496,2022-09-21,2022,2022-11-27,Suspicious,82.18
P00360,Michael Perry,98,Female,Yes,C2021-XYZ00817,Cybercrime reported near Ryan Shores,Cybercrime,3100,104,Yes,No,"Sector 62, Noida",6890 Block of Jones Groves,415,4,43,71,28.6102,77.367,466116,895969,2024-05-24,2024,2024-09-21,Active,73.66
P00293,Tracy Schultz,20,Other,No,C2022-XYZ00818,Cybercrime reported near Garcia Path,Cybercrime,3100,104,Yes,Yes,"Andheri East, Mumbai",6605 Block of Mcgrath Motorway,320,16,29,18,19.1197,72.8696,760462,291308,2022-12-02,2022,2023-05-31,Suspicious,28.89
P00583,Alex Wright,11,Other,No,C2024-XYZ00819,Drug Offense reported near Emily Gateway,Drug Offense,4100,105,Yes,No,"Sector 62, Noida",7633 Block of Medina Coves,433,27,48,16,28.6102,77.367,246939,322786,2024-05-06,2024,2024-10-28,Active,6.21
P00787,Anthony Valencia,78,Female,No,C2024-XYZ00820,Homicide reported near Alexander Parkway,Homicide,5100,106,No,Yes,"Andheri East, Mumbai",7035 Block of Stephens Parks,612,15,49,5,19.1197,72.8696,952119,600269,2021-07-19,2021,2022-01-10,Suspicious,17.49
P00367,Lindsey Ayala,33,Female,No,C2019-XYZ00821,Robbery reported near Mitchell Plains,Robbery,1100,101,No,No,"T. Nagar, Chennai",1190 Block of Corey Parkway,382,25,4,66,13.0424,80.2336,125428,554942,2022-05-19,2022,2022-05-29,Inactive,91.27
P00395,Phillip Decker,53,Female,Yes,C2021-XYZ00822,Robbery reported near Kimberly Motorway,Robbery,1100,101,No,Yes,"Andheri East, Mumbai",4677 Block of Marissa Mall,701,29,21,25,19.1197,72.8696,679329,787501,2025-07-31,2025,2025-12-07,Suspicious,39.72
P00876,Mr. Mark Ortiz,11,Female,No,C2024-XYZ00823,Drug Offense reported near Hebert Keys,Drug Offense,4100,105,No,No,"Salt Lake, Kolkata",5917 Block of Johnson Stream,139,11,41,55,22.585,88.4154,157742,347998,2023-02-19,2023,2023-08-03,Inactive,62.74
P00390,Austin Bailey,59,Female,Yes,C2021-XYZ00824,Cybercrime reported near Roy Mount,Cybercrime,3100,104,No,Yes,"Andheri East, Mumbai",8252 Block of Brian Mountain,318,14,25,12,19.1197,72.8696,828425,494794,2024-06-18,2024,2024-09-13,Active,25.82
P00714,Sean Marquez,13,Female,Yes,C2019-XYZ00825,Cybercrime reported near Sarah Keys,Cybercrime,3100,104,No,No,"Salt Lake, Kolkata",515 Block of Walter Plain,143,20,43,63,22.585,88.4154,406372,593714,2025-06-10,2025,2025-06-30,Inactive,56.99
P00804,Melissa Hunt,70,Other,No,C2019-XYZ00826,Cybercrime reported near Johnson Pass,Cybercrime,3100,104,Yes,No,"Koramangala, Bangalore",9503 Block of Jacqueline Brook,177,4,5,56,12.9352,77.6146,666704,714567,2020-08-30,2020,2020-09-21,Active,88.89
P00017,Jessica Garcia,66,Female,Yes,C2020-XYZ00827,Homicide reported near Nguyen Stream,Homicide,5100,106,Yes,Yes,"T. Nagar, Chennai",7334 Block of Smith Square,930,25,12,69,13.0424,80.2336,974642,271330,2023-06-27,2023,2023-07-09,Inactive,3.05
P00835,Donna Ellis,107,Other,No,C2023-XYZ00828,Theft reported near William Lock,Theft,6100,107,Yes,No,"T. Nagar, Chennai",1405 Block of Amber Ranch,631,11,30,17,13.0424,80.2336,255670,899574,2021-05-02,2021,2021-09-21,Inactive,38.72
P00631,Ricky King,3,Male,Yes,C2024-XYZ00829,Assault reported near Harris Avenue,Assault,1300,102,Yes,No,"Banjara Hills, Hyderabad",4979 Block of Black Ford,123,21,6,21,17.4239,78.4291,588501,558885,2025-02-15,2025,2025-05-31,Inactive,33.6
P00030,Trevor Brown,45,Female,Yes,C2019-XYZ00830,Drug Offense reported near Thomas Orchard,Drug Offense,4100,105,Yes,No,"Salt Lake, Kolkata",6652 Block of Martin Roads,514,21,25,40,22.585,88.4154,154452,300560,2020-10-19,2020,2021-03-27,Active,2.55
P00490,Michael Tran,91,Other,No,C2021-XYZ00831,Theft reported near Kevin Drive,Theft,6100,107,Yes,No,"Sector 62, Noida",2684 Block of Nguyen Path,229,16,29,38,28.6102,77.367,884605,163959,2024-09-21,2024,2025-01-16,Inactive,56.47
P00904,Mary Small,109,Other,No,C2022-XYZ00832,Theft reported near Jensen Mews,Theft,6100,107,Yes,Yes,"T. Nagar, Chennai",3314 Block of Amanda Spur,373,21,27,47,13.0424,80.2336,513958,121383,2022-09-17,2022,2023-03-14,Suspicious,11.84
P00133,Cristina Frey,18,Other,Yes,C2019-XYZ00833,Assault reported near Fleming Ridges,Assault,1300,102,No,No,"Banjara Hills, Hyderabad",7228 Block of Jimmy Drive,770,29,32,15,17.4239,78.4291,193835,487697,2022-08-12,2022,2022-09-26,Suspicious,29.7
P00248,Shawn Phillips,67,Other,No,C2024-XYZ00834,Fraud reported near James Keys,Fraud,2100,103,No,Yes,"Koramangala, Bangalore",9495 Block of Cunningham Tunnel,625,14,13,28,12.9352,77.6146,102318,652320,2021-01-02,2021,2021-04-26,Active,54.05
P00040,William Crawford,63,Male,No,C2022-XYZ00835,Homicide reported near Huffman Mills,Homicide,5100,106,No,No,"Andheri East, Mumbai",6145 Block of Julia Gardens,606,4,15,1,19.1197,72.8696,369897,625153,2021-03-08,2021,2021-07-01,Active,88.93
P00396,Patrick Delgado,60,Other,No,C2019-XYZ00836,Kidnapping reported near Mills Tunnel,Kidnapping,7100,108,No,Yes,"Andheri East, Mumbai",551 Block of Sawyer View,679,14,29,42,19.1197,72.8696,964730,563685,2022-01-31,2022,2022-07-27,Inactive,73.33
P00907,Brittney Gonzalez,86,Other,No,C2019-XYZ00837,Homicide reported near Eric Station,Homicide,5100,106,No,No,"Viman Nagar, Pune",7134 Block of Duke Unions,436,11,1,32,18.5679,73.9143,501557,676094,2021-12-01,2021,2021-12-23,Suspicious,77.55
P00673,Angela Moore,62,Female,Yes,C2024-XYZ00838,Homicide reported near Macias Prairie,Homicide,5100,106,No,No,"Salt Lake, Kolkata",263 Block of Sherri Valley,296,26,42,70,22.585,88.4154,564527,276463,2021-04-22,2021,2021-05-13,Active,79.55
P00091,Emily Rodriguez,45,Female,No,C2021-XYZ00839,Cybercrime reported near Jacobson Square,Cybercrime,3100,104,Yes,No,"Sector 62, Noida",1462 Block of Chapman Keys,994,8,39,25,28.6102,77.367,488811,710232,2024-04-17,2024,2024-05-12,Active,17.31
P00391,Jeanette Nelson,84,Other,Yes,C2022-XYZ00840,Drug Offense reported near Matthew Course,Drug Offense,4100,105,Yes,Yes,"Koramangala, Bangalore",3638 Block of Vicki Ranch,463,15,3,9,12.9352,77.6146,702736,476251,2023-07-13,2023,2023-10-11,Inactive,75.5
P00798,Steven Gross,38,Male,Yes,C2023-XYZ00841,Homicide reported near Antonio Freeway,Homicide,5100,106,Yes,No,"T. Nagar, Chennai",157 Block of Ramos Stream,525,23,34,69,13.0424,80.2336,354867,945584,2023-05-26,2023,2023-07-20,Active,87.42
P00051,Patricia Garcia,40,Other,No,C2022-XYZ00842,Assault reported near Singleton Circles,Assault,1300,102,Yes,Yes,"Andheri East, Mumbai",6260 Block of Kelly Bridge,250,1,40,77,19.1197,72.8696,671524,226775,2024-09-15,2024,2024-12-03,Inactive,87.76
P00170,Melinda Adkins,63,Other,No,C2021-XYZ00843,Drug Offense reported near Ronnie Avenue,Drug Offense,4100,105,No,Yes,"Andheri East, Mumbai",7564 Block of Lucas Vista,405,19,13,70,19.1197,72.8696,911510,533239,2020-09-23,2020,2021-02-12,Active,89.41
P00324,Briana Conner,31,Other,Yes,C2019-XYZ00844,Homicide reported near Martin Summit,Homicide,5100,106,No,Yes,"Salt Lake, Kolkata",3347 Block of Scott Circle,437,19,44,75,22.585,88.4154,451962,866848,2021-02-08,2021,2021-06-04,Active,37.92
P00739,Kari Reed,54,Female,No,C2020-XYZ00845,Cybercrime reported near Gomez Fords,Cybercrime,3100,104,Yes,No,"Viman Nagar, Pune",5727 Block of Kemp Valleys,681,3,2,30,18.5679,73.9143,286865,151429,2022-10-15,2022,2023-03-30,Inactive,38.87
P00664,Cynthia Taylor,33,Female,Yes,C2019-XYZ00846,Robbery reported near Nathan Drive,Robbery,1100,101,Yes,No,"Andheri East, Mumbai",8967 Block of Hendrix Center,299,2,33,35,19.1197,72.8696,108441,419624,2024-06-26,2024,2024-08-22,Active,24.88
P00631,Ricky King,3,Male,Yes,C2022-XYZ00847,Assault reported near Mahoney Creek,Assault,1300,102,No,Yes,"Andheri East, Mumbai",4641 Block of Lee Cape,886,12,3,69,19.1197,72.8696,320379,918996,2020-08-20,2020,2020-11-13,Active,85.89
P00089,Laura Miller,8,Female,Yes,C2020-XYZ00848,Kidnapping reported near Stephen Fall,Kidnapping,7100,108,Yes,No,"Sector 62, Noida",3248 Block of Elliott Oval,224,10,15,37,28.6102,77.367,834316,288581,2022-10-02,2022,2022-11-02,Inactive,27.0
P00651,Danielle Rodriguez,89,Other,Yes,C2023-XYZ00849,Cybercrime reported near Gregory Junction,Cybercrime,3100,104,Yes,No,"T. Nagar, Chennai",8271 Block of Jacqueline Springs,875,6,41,74,13.0424,80.2336,782581,917779,2024-06-25,2024,2024-06-28,Suspicious,99.15
P00532,Jamie Phillips,34,Other,No,C2024-XYZ00850,Assault reported near Alvarado Causeway,Assault,1300,102,No,No,"Koramangala, Bangalore",9061 Block of Martin Knoll,720,24,29,6,12.9352,77.6146,297461,915583,2025-08-03,2025,2025-08-18,Active,50.16
P00363,Jennifer Ramirez,17,Other,No,C2019-XYZ00851,Homicide reported near Amber Radial,Homicide,5100,106,No,Yes,"Andheri East, Mumbai",5223 Block of Bethany Corners,340,17,32,36,19.1197,72.8696,587684,783605,2021-02-02,2021,2021-06-11,Inactive,80.24
P00798,Steven Gross,38,Male,Yes,C2021-XYZ00852,Theft reported near Jefferson Trail,Theft,6100,107,No,Yes,"Banjara Hills, Hyderabad",4042 Block of Edwin Parkways,970,8,30,54,17.4239,78.4291,219368,772533,2025-05-18,2025,2025-07-30,Suspicious,50.89
P00365,Christopher Perez,56,Male,No,C2022-XYZ00853,Fraud reported near French Forest,Fraud,2100,103,Yes,Yes,"Viman Nagar, Pune",1707 Block of Amy Lakes,677,10,28,5,18.5679,73.9143,201371,155869,2023-11-09,2023,2023-11-16,Active,57.55
P00390,Austin Bailey,59,Female,Yes,C2019-XYZ00854,Kidnapping reported near Davis Street,Kidnapping,7100,108,Yes,Yes,"Viman Nagar, Pune",2501 Block of Bell Drive,137,21,18,27,18.5679,73.9143,811074,938446,2021-04-05,2021,2021-08-30,Active,42.44
P00374,Dr. Nathan Romero,28,Other,Yes,C2021-XYZ00855,Assault reported near Hamilton Crescent,Assault,1300,102,Yes,Yes,"Sector 62, Noida",6211 Block of Alexis Plains,867,24,41,70,28.6102,77.367,492993,687196,2024-02-27,2024,2024-03-12,Inactive,68.31
P00274,Sheila Bauer,12,Other,Yes,C2023-XYZ00856,Drug Offense reported near Charles Common,Drug Offense,4100,105,No,Yes,"Salt Lake, Kolkata",8473 Block of Huff Fork,990,28,41,67,22.585,88.4154,375206,997000,2022-04-28,2022,2022-10-17,Suspicious,52.21
P00346,Kylie Noble,39,Male,No,C2019-XYZ00857,Assault reported near Jessica Islands,Assault,1300,102,No,No,"Sector 62, Noida",4320 Block of Marshall Parkway,521,13,43,1,28.6102,77.367,726517,956114,2021-03-26,2021,2021-04-11,Inactive,4.78
P00687,Tommy Moody,38,Female,No,C2019-XYZ00858,Homicide reported near Scott Plains,Homicide,5100,106,Yes,Yes,"Salt Lake, Kolkata",5900 Block of Samantha Branch,542,25,10,11,22.585,88.4154,308751,170657,2022-08-02,2022,2023-01-11,Suspicious,61.49
P00374,Dr. Nathan Romero,28,Other,Yes,C2022-XYZ00859,Homicide reported near Suzanne Plaza,Homicide,5100,106,No,Yes,"Banjara Hills, Hyderabad",1699 Block of Banks Bridge,645,16,8,23,17.4239,78.4291,465901,272465,2022-02-28,2022,2022-08-02,Suspicious,65.0
P00577,James Fisher,16,Female,Yes,C2022-XYZ00860,Cybercrime reported near Elizabeth Square,Cybercrime,3100,104,Yes,Yes,"T. Nagar, Chennai",1088 Block of Short Ville,464,2,23,54,13.0424,80.2336,410345,828290,2025-05-18,2025,2025-08-06,Active,58.1
P00191,Stacey Peterson,6,Male,Yes,C2024-XYZ00861,Drug Offense reported near Dixon Bridge,Drug Offense,4100,105,Yes,No,"Viman Nagar, Pune",981 Block of David Via,873,11,5,17,18.5679,73.9143,591932,177747,2024-08-06,2024,2024-12-02,Inactive,56.86
P00004,Bryan Fisher,2,Female,No,C2021-XYZ00862,Fraud reported near Ryan Summit,Fraud,2100,103,Yes,Yes,"Andheri East, Mumbai",8383 Block of Morris Circles,616,7,46,29,19.1197,72.8696,499086,914401,2022-04-30,2022,2022-05-27,Active,23.09
P00266,Samantha Alvarado,75,Other,No,C2022-XYZ00863,Robbery reported near Garner Shoal,Robbery,1100,101,No,No,"Banjara Hills, Hyderabad",4218 Block of Amanda Bypass,351,23,39,9,17.4239,78.4291,203781,138497,2020-09-29,2020,2020-10-17,Active,87.8
P00667,Shaun Cohen,62,Female,No,C2023-XYZ00864,Kidnapping reported near Kimberly Parkways,Kidnapping,7100,108,Yes,No,"Sector 62, Noida",8551 Block of Ochoa Alley,154,18,46,1,28.6102,77.367,486029,620414,2021-03-31,2021,2021-07-12,Suspicious,56.08
P00904,Mary Small,109,Other,No,C2021-XYZ00865,Theft reported near White Lock,Theft,6100,107,No,Yes,"Koramangala, Bangalore",575 Block of Michael Oval,811,7,6,27,12.9352,77.6146,666842,878332,2024-02-28,2024,2024-06-09,Inactive,59.25
P00780,Jeremy Rodriguez,43,Male,No,C2021-XYZ00866,Theft reported near Mason Mill,Theft,6100,107,No,Yes,"Salt Lake, Kolkata",7631 Block of Sherry Cape,200,7,18,27,22.585,88.4154,650948,666571,2025-05-12,2025,2025-09-30,Active,63.07
P00549,Kimberly Vasquez,98,Female,No,C2019-XYZ00867,Theft reported near Cameron Inlet,Theft,6100,107,Yes,No,"Sector 62, Noida",2341 Block of Gonzalez Shores,389,6,29,50,28.6102,77.367,517707,505987,2023-06-20,2023,2023-07-06,Active,35.54
P00413,Pamela Torres,16,Other,No,C2020-XYZ00868,Drug Offense reported near Wu Expressway,Drug Offense,4100,105,Yes,Yes,"Viman Nagar, Pune",1485 Block of Kelly Junctions,728,18,11,68,18.5679,73.9143,377639,754197,2024-05-14,2024,2024-05-30,Suspicious,96.68
P00170,Melinda Adkins,63,Other,No,C2020-XYZ00869,Cybercrime reported near Phillips Course,Cybercrime,3100,104,No,No,"Salt Lake, Kolkata",2286 Block of Stewart Hills,561,17,46,53,22.585,88.4154,885454,249646,2021-03-13,2021,2021-04-04,Inactive,42.9
P00851,Nancy Horton,104,Other,Yes,C2019-XYZ00870,Kidnapping reported near Anthony Shores,Kidnapping,7100,108,Yes,Yes,"Sector 62, Noida",8535 Block of Hensley Port,884,13,23,60,28.6102,77.367,599562,802981,2023-11-25,2023,2024-05-12,Inactive,39.39
P00958,Julie Gonzalez,55,Other,Yes,C2021-XYZ00871,Homicide reported near Oconnor Ways,Homicide,5100,106,Yes,Yes,"Sector 62, Noida",7523 Block of Flores Passage,299,9,50,42,28.6102,77.367,456904,584873,2023-10-09,2023,2023-12-31,Suspicious,68.77
P00940,Mark Mejia,26,Other,Yes,C2022-XYZ00872,Theft reported near Guzman Spurs,Theft,6100,107,No,No,"Banjara Hills, Hyderabad",8755 Block of Christopher Ways,268,2,1,16,17.4239,78.4291,909769,995905,2022-08-13,2022,2022-10-01,Active,57.58
P00941,Stephanie Hamilton,106,Female,Yes,C2019-XYZ00873,Cybercrime reported near John Flats,Cybercrime,3100,104,No,No,"Koramangala, Bangalore",5653 Block of Baker Path,581,1,15,4,12.9352,77.6146,568630,132120,2024-08-29,2024,2024-11-23,Active,72.54
P00149,Christopher Hale,11,Female,Yes,C2024-XYZ00874,Robbery reported near Jason Unions,Robbery,1100,101,Yes,No,"Salt Lake, Kolkata",3348 Block of Villanueva Court,956,6,29,55,22.585,88.4154,147809,570034,2024-09-02,2024,2024-11-05,Suspicious,60.89
P00733,Cynthia Cabrera,71,Female,No,C2020-XYZ00875,Drug Offense reported near Bell Manors,Drug Offense,4100,105,Yes,No,"Viman Nagar, Pune",6946 Block of Leah Row,612,23,30,44,18.5679,73.9143,740654,200513,2021-08-11,2021,2021-10-04,Active,67.86
P00242,Christopher Brown,82,Other,Yes,C2022-XYZ00876,Robbery reported near Juarez Roads,Robbery,1100,101,Yes,Yes,"Viman Nagar, Pune",1204 Block of Sarah Greens,994,30,20,57,18.5679,73.9143,634676,528019,2023-11-08,2023,2023-11-13,Suspicious,57.52
P00936,Robert Hardin,44,Other,No,C2024-XYZ00877,Homicide reported near Chad Roads,Homicide,5100,106,No,No,"Salt Lake, Kolkata",7969 Block of Steven Viaduct,285,2,41,13,22.585,88.4154,366916,248579,2024-06-17,2024,2024-10-21,Suspicious,75.54
P00110,Olivia Woods,28,Female,No,C2024-XYZ00878,Fraud reported near David Parkway,Fraud,2100,103,No,No,"T. Nagar, Chennai",4956 Block of Morales Vista,554,12,20,20,13.0424,80.2336,180758,653014,2022-05-27,2022,2022-08-03,Active,57.74
P00300,Kathleen Martinez,88,Male,Yes,C2020-XYZ00879,Assault reported near Jason Burgs,Assault,1300,102,Yes,Yes,"T. Nagar, Chennai",218 Block of Matthew Inlet,595,17,32,58,13.0424,80.2336,135849,661107,2022-11-22,2022,2022-12-15,Suspicious,50.56
P00529,Daniel Thompson,60,Female,Yes,C2024-XYZ00880,Kidnapping reported near Mooney Islands,Kidnapping,7100,108,No,No,"Salt Lake, Kolkata",8396 Block of Johnson Keys,652,14,41,32,22.585,88.4154,697133,377097,2021-11-27,2021,2022-02-19,Active,56.68
P00690,Megan Wright,1,Other,No,C2021-XYZ00881,Robbery reported near Keith Brooks,Robbery,1100,101,No,No,"Banjara Hills, Hyderabad",7551 Block of Joshua Mountains,781,27,20,44,17.4239,78.4291,520613,343572,2023-05-16,2023,2023-07-18,Inactive,24.96
P00530,Christopher Garza,38,Male,Yes,C2023-XYZ00882,Theft reported near Denise Lodge,Theft,6100,107,Yes,No,"Viman Nagar, Pune",9055 Block of Evans Well,707,26,14,70,18.5679,73.9143,343890,616749,2025-07-20,2025,2025-10-10,Inactive,24.89
P00923,Melissa Norton,21,Female,No,C2020-XYZ00883,Fraud reported near Richardson Loop,Fraud,2100,103,Yes,No,"Viman Nagar, Pune",6875 Block of Johnson Corner,715,18,16,71,18.5679,73.9143,648413,283396,2024-03-27,2024,2024-08-04,Suspicious,29.26
P00935,Melissa Martin,15,Male,Yes,C2022-XYZ00884,Assault reported near Sandra Orchard,Assault,1300,102,No,No,"T. Nagar, Chennai",1666 Block of Alan Ridges,406,18,4,8,13.0424,80.2336,439820,475048,2024-10-27,2024,2024-12-10,Inactive,69.39
P00160,Albert Moran,17,Female,No,C2021-XYZ00885,Cybercrime reported near Jerry Rest,Cybercrime,3100,104,No,No,"Sector 62, Noida",5671 Block of Ruiz Rest,753,16,29,34,28.6102,77.367,450363,358337,2024-03-12,2024,2024-06-12,Inactive,68.64
P00189,Stephanie Bowman,75,Female,No,C2023-XYZ00886,Homicide reported near Molina Harbor,Homicide,5100,106,Yes,No,"Andheri East, Mumbai",996 Block of Bass Via,714,9,47,31,19.1197,72.8696,334562,555416,2020-12-17,2020,2021-05-09,Suspicious,37.44
P00737,Erica Farrell MD,34,Female,No,C2023-XYZ00887,Drug Offense reported near Duncan Turnpike,Drug Offense,4100,105,No,No,"Koramangala, Bangalore",7190 Block of Carla Island,779,21,32,67,12.9352,77.6146,909950,857848,2023-05-05,2023,2023-09-02,Suspicious,92.54
P00504,Linda Smith,23,Other,No,C2021-XYZ00888,Drug Offense reported near Taylor Brook,Drug Offense,4100,105,Yes,Yes,"Koramangala, Bangalore",9563 Block of Miller Point,385,18,14,33,12.9352,77.6146,135670,413812,2022-03-03,2022,2022-07-24,Suspicious,18.18
